area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
11923,437.93899536132795,184.999664306641,83.11607360839841,0.8933925628662109,12093,0.762340128421783
12524,444.010009765625,179.059509277344,90.16651153564449,0.863962531089783,12746,0.645666837692261
12261,438.898010253906,173.36474609375,90.88268280029301,0.8515778183937069,12499,0.778822362422943
14966,499.638000488281,205.474822998047,93.38162231445308,0.890763342380524,15387,0.581429660320282
13927,479.35501098632795,202.79362487793,88.48321533203121,0.8997908234596249,14264,0.77085292339325
11295,417.337005615234,174.019943237305,83.1422348022461,0.878482699394226,11476,0.7685765027999879
11062,411.109008789063,167.80319213867202,84.9828262329102,0.8622731566429142,11242,0.8225758671760559
10956,422.171997070313,178.351867675781,79.1571426391602,0.8961131572723392,11131,0.5731324553489691
13683,490.79299926757795,210.28196716308602,84.0450210571289,0.9166557192802429,14187,0.773925364017487
13258,476.091003417969,195.304779052734,88.2648239135742,0.8920515179634091,13583,0.5754340291023249
15143,504.140014648438,207.734176635742,94.1483840942383,0.8914008736610409,15628,0.5713261365890501
9335,388.805999755859,160.156158447266,75.1648025512695,0.883027076721191,9536,0.623330652713776
15373,489.131011962891,200.140914916992,98.96591186523442,0.86918830871582,15617,0.776414155960083
13726,484.247009277344,209.703063964844,83.88441467285159,0.916508495807648,13969,0.5555960536003111
12419,439.15701293945295,175.854064941406,90.9118499755859,0.8560015559196469,12675,0.6238195896148679
11365,421.17599487304705,179.132873535156,81.11463928222659,0.89160281419754,11499,0.6520367264747621
10712,417.25100708007795,174.898712158203,79.0819625854492,0.8919375538825992,10940,0.58382385969162
12006,467.640991210938,207.447998046875,74.4687881469727,0.933346927165985,12237,0.548745393753052
15560,502.966003417969,213.963180541992,93.1208038330078,0.900324702262878,15789,0.7836816906929019
11691,426.27999877929705,176.18995666503898,85.12367248535159,0.8755454421043399,11908,0.6182442903518679
11063,428.239013671875,177.539215087891,80.86370849609379,0.890251338481903,11362,0.606125354766846
10780,407.15798950195295,163.393020629883,85.5942764282227,0.851807355880737,11096,0.673749983310699
10952,421.10501098632795,176.872131347656,79.6222915649414,0.8929435610771179,11105,0.581007957458496
14944,490.044006347656,201.346542358398,96.0463180541992,0.878892481327057,15305,0.610657095909119
10620,404.932006835938,164.520553588867,83.2956924438477,0.8623611927032471,10863,0.761836469173431
15486,509.135986328125,211.113555908203,94.82223510742192,0.8934549689292909,15921,0.686344921588898
10326,427.725006103516,174.47438049316398,77.7337341308594,0.8952665328979491,10691,0.6070546507835389
10442,407.28201293945295,166.141525268555,81.0392761230469,0.8729707598686222,10668,0.656234264373779
13814,481.41598510742205,203.062347412109,87.3184814453125,0.9028249382972721,14112,0.637471139431
12269,436.01199340820295,177.88475036621102,88.84811401367192,0.8663311004638671,12466,0.745835840702057
11394,416.162994384766,167.268981933594,88.10797119140629,0.850023865699768,11543,0.784224629402161
15778,515.273010253906,214.037841796875,95.4976654052734,0.8949472904205319,16283,0.686298370361328
11656,434.39599609375,175.59007263183602,85.7183837890625,0.8727467060089108,11955,0.5951797366142271
12597,451.54299926757795,189.605361938477,85.2310256958008,0.893271267414093,12858,0.6815451979637149
14217,472.315002441406,196.744476318359,92.9037857055664,0.8814886212348941,14426,0.599873423576355
13586,467.023986816406,191.151123046875,91.8437652587891,0.877007186412811,13888,0.7987066507339481
10106,408.941986083984,167.795257568359,78.3033676147461,0.8844367265701291,10424,0.7812306880950931
12292,447.485992431641,181.35670471191398,87.9866256713867,0.8744266033172611,12535,0.593873798847199
14945,493.108001708984,202.046981811523,95.0794143676758,0.882356941699982,15357,0.7399980425834659
16258,533.341003417969,229.112991333008,91.1201324462891,0.917511940002441,16705,0.57081663608551
14802,497.83200073242205,209.617950439453,91.1471328735352,0.900514960289001,15208,0.6229798197746279
11898,420.778991699219,166.078460693359,92.4757766723633,0.830633282661438,12133,0.7624967694282528
14300,504.377014160156,212.59837341308602,87.4903030395508,0.911396861076355,14772,0.540438413619995
10443,404.984985351563,165.205612182617,81.7027816772461,0.869147956371307,10701,0.6189544796943659
10669,404.80099487304705,162.495193481445,84.97767639160159,0.852360308170319,10908,0.67525315284729
10576,417.01998901367205,175.390823364258,77.4555892944336,0.897203624248505,10729,0.565924644470215
13154,451.56201171875,179.95359802246102,94.31381225585942,0.851656258106232,13428,0.650222420692444
9772,394.983001708984,155.29264831543,82.3169403076172,0.847949981689453,10154,0.6912846565246579
14212,485.985992431641,203.418487548828,90.0118865966797,0.896770417690277,14508,0.573203206062317
14541,492.785003662109,204.257141113281,92.4710159301758,0.8916534185409549,14893,0.7582916021347049
17335,544.093017578125,239.010498046875,92.99298095703129,0.9212061166763309,17526,0.821097016334534
10610,410.506011962891,171.156173706055,79.3459548950195,0.8860508799552921,10769,0.825103044509888
11901,436.140991210938,174.572891235352,88.4468841552734,0.8621534109115601,12172,0.583096504211426
14017,491.097991943359,212.428359985352,84.6909484863281,0.917090117931366,14287,0.7621248364448551
14517,488.32400512695295,196.164489746094,95.5829010009766,0.8732575178146359,14976,0.595129728317261
14330,493.184997558594,209.76731872558602,87.8989486694336,0.9079720377922059,14701,0.619595289230347
11569,433.013000488281,183.720306396484,80.4804229736328,0.8989459872245792,11734,0.610372483730316
9885,385.600006103516,157.210891723633,81.19732666015629,0.8562952280044559,10042,0.6284170150756839
9778,395.200012207031,168.14675903320298,74.4989776611328,0.896492302417755,9956,0.620588958263397
10911,424.557006835938,173.753753662109,81.3233871459961,0.883708238601685,11135,0.649464309215546
10574,411.118988037109,170.14016723632798,79.7742691040039,0.8832651972770691,10782,0.687069535255432
11739,448.60501098632795,187.685760498047,80.84974670410159,0.902460873126984,12118,0.5470176935195921
11964,447.506011962891,191.44384765625,80.2749099731445,0.907841682434082,12166,0.7546836733818051
14795,497.515991210938,213.603179931641,89.84618377685551,0.907236039638519,15002,0.803072273731232
16523,531.892028808594,224.995422363281,94.4177017211914,0.9076893329620358,16911,0.577041268348694
14682,505.031005859375,219.886322021484,86.04150390625,0.920263171195984,15155,0.552911043167114
12287,444.174987792969,181.921051025391,87.7391815185547,0.876010179519653,12508,0.6537377238273621
11811,427.75100708007795,170.10205078125,89.3546295166016,0.850916981697083,12066,0.645409822463989
13218,454.997985839844,182.578399658203,93.2371444702148,0.859777331352234,13459,0.73331481218338
13819,487.670013427734,207.970764160156,86.187744140625,0.9100846648216251,14181,0.569691240787506
12045,452.308990478516,193.513519287109,80.2776184082031,0.909893274307251,12368,0.552421569824219
14586,489.544006347656,206.598693847656,91.26046752929692,0.8971489071846009,14897,0.795571088790894
14850,499.20700073242205,210.133636474609,91.14337158203121,0.90103805065155,15327,0.5890052318573
11332,427.32400512695295,175.540557861328,83.6084518432617,0.879287481307983,11563,0.595418214797974
15035,486.653015136719,198.219833374023,97.8574981689453,0.869642674922943,15279,0.623755395412445
12199,438.06298828125,178.855758666992,88.1027984619141,0.870260715484619,12496,0.783342957496643
14413,502.049987792969,211.991638183594,88.64776611328129,0.908370494842529,14826,0.5760821700096129
13139,472.25100708007795,202.59767150878898,83.7917785644531,0.910464584827423,13379,0.783669352531433
14890,502.54098510742205,206.22853088378898,93.4573135375977,0.8914223313331601,15349,0.5898197889328001
16390,502.67800903320295,207.04866027832,101.517143249512,0.8715505003929142,16635,0.714503705501556
11741,445.98001098632795,184.416259765625,82.47528076171879,0.8944222331047059,12215,0.570394456386566
12735,473.05099487304705,200.68444824218702,81.7311782836914,0.9133113026618961,13140,0.5376139879226679
14399,492.338989257813,210.13990783691398,88.1023635864258,0.907868146896362,14636,0.549181878566742
11792,443.911010742188,186.197235107422,81.231086730957,0.8998188972473141,12012,0.625338077545166
12076,443.992004394531,181.711486816406,85.558349609375,0.882214784622192,12329,0.6478888392448431
15830,520.781982421875,215.13917541503898,95.1714706420898,0.8968318104743961,16326,0.6105133295059201
13460,451.048004150391,181.474990844727,95.3515777587891,0.8508396744728092,13697,0.7259978652000431
10815,414.06201171875,171.350509643555,80.88232421875,0.881583273410797,11015,0.7276458144187931
12921,477.121002197266,197.700149536133,84.8275909423828,0.903270304203033,13557,0.7239466309547421
10985,419.533996582031,171.95231628418,83.113883972168,0.8754248619079591,11253,0.58605420589447
12526,439.221984863281,178.216033935547,90.40444946289058,0.8617845773696899,12819,0.668945252895355
13858,475.368988037109,201.442031860352,87.92324829101558,0.8997191786766049,14083,0.7785392999649051
13493,480.528991699219,205.573059082031,84.6837539672852,0.911211013793945,13843,0.79689347743988
16678,523.309997558594,216.897369384766,99.0448989868164,0.8896494507789608,17089,0.8034492731094359
10286,406.713012695313,171.050674438477,77.4487228393555,0.891621053218842,10469,0.618446350097656
14709,489.528991699219,204.92346191406298,91.86573028564449,0.893886744976044,15041,0.639799892902374
10803,411.309997558594,165.223129272461,84.7822036743164,0.858306348323822,11098,0.643073976039887
11465,419.59500122070295,167.98751831054702,88.0777969360352,0.851526498794556,11685,0.753780424594879
13855,487.830993652344,207.108444213867,86.0237045288086,0.909659028053284,14214,0.5515525341033941
12837,445.638000488281,178.198287963867,93.73123168945308,0.850488245487213,13197,0.7629263997077941
13290,469.712005615234,197.269256591797,86.32833862304692,0.899161577224731,13570,0.682693779468536
11538,446.856994628906,189.68528747558602,78.9742889404297,0.9092072844505309,11852,0.5799447298049929
13909,475.618011474609,199.607269287109,89.9441986083984,0.8927230238914491,14241,0.727876901626587
15368,503.307006835938,209.418502807617,94.39366912841801,0.8926543593406681,15709,0.640333354473114
13909,488.7080078125,206.351852416992,86.9756317138672,0.9068321585655209,14362,0.543341517448425
12174,435.368011474609,174.200012207031,90.66159057617192,0.8538949489593509,12471,0.663867354393005
12950,464.88699340820295,194.42839050293,85.8219833374023,0.8973072171211239,13288,0.6002039313316351
12580,479.21701049804705,208.423751831055,77.74034118652341,0.9278346300125121,12879,0.5730684995651251
13669,481.669006347656,201.906631469727,87.0682525634766,0.9022418856620792,14065,0.5583741664886469
11297,416.679992675781,165.35920715332,88.2367477416992,0.8457328677177429,11535,0.629289209842682
12224,438.976013183594,177.138610839844,88.4313735961914,0.8664745092391971,12445,0.606258988380432
12801,459.424011230469,195.099334716797,84.7996063232422,0.900600254535675,13058,0.761601626873016
10847,417.924011230469,170.366790771484,82.47300720214841,0.875017702579498,11107,0.7463189959526059
12886,455.518005371094,189.859893798828,87.4991836547852,0.8874719142913822,13080,0.592296361923218
12349,467.66500854492205,202.687805175781,78.6749801635742,0.9215926527976991,12572,0.548162281513214
12022,431.23098754882795,176.25048828125,87.9513778686524,0.8665941953659059,12205,0.785341024398804
12454,437.494995117187,175.821746826172,91.2292022705078,0.8548511862754821,12655,0.6322469115257261
11944,434.924011230469,182.873962402344,83.6384353637695,0.889283895492554,12090,0.6171972155570981
13731,489.058013916016,212.435455322266,82.9146728515625,0.920685529708862,14014,0.5917259454727171
11327,422.684997558594,175.853057861328,82.819709777832,0.8821547031402591,11475,0.59631484746933
11240,426.64401245117205,175.59411621093798,82.9565887451172,0.881366193294525,11427,0.6065184473991391
14654,498.10299682617205,214.654296875,87.3805465698242,0.9133944511413571,14907,0.803751647472382
12089,439.492004394531,183.57666015625,84.6946792602539,0.88721376657486,12302,0.8145128488540649
12758,451.369995117188,180.739440917969,91.5646514892578,0.862174570560455,13170,0.6490638852119449
13924,498.56201171875,212.061569213867,84.91075134277341,0.916337788105011,14444,0.547499239444733
13446,475.127990722656,198.699554443359,87.3792953491211,0.8981173634529109,13765,0.575722515583038
15888,518.554992675781,218.194091796875,94.05685424804692,0.90231865644455,16245,0.557532370090485
10297,426.221984863281,180.04319763183602,73.6987991333008,0.9123821258544921,10621,0.564528524875641
12994,457.190002441406,187.33479309082,89.4096298217773,0.878755688667297,13335,0.763589322566986
12655,459.90499877929705,192.99479675293,84.90269470214841,0.898035883903503,12959,0.645334005355835
14961,502.908996582031,215.19250488281202,89.2314224243164,0.9099770784378051,15218,0.6753182411193851
11732,428.183013916016,172.962966918945,86.9869003295898,0.8643317222595219,11900,0.631092011928558
13880,479.635986328125,203.022567749023,87.3761978149414,0.902649343013763,14160,0.7682514786720279
12019,442.111999511719,183.98193359375,84.3091506958008,0.8888249397277829,12290,0.580067574977875
11014,411.21798706054705,167.13171386718798,85.07861328125,0.8607361912727359,11185,0.696603655815125
11614,418.868011474609,168.93078613281298,88.2419967651367,0.8527275323867801,11803,0.670709192752838
10085,412.135009765625,172.962112426758,75.2606582641602,0.900368571281433,10351,0.6983104944229129
12387,449.135986328125,185.402755737305,86.05038452148442,0.8857687711715699,12662,0.7164256572723392
14592,494.440002441406,212.679977416992,88.2873916625977,0.9097673296928409,14838,0.745631039142609
11717,439.73001098632795,182.04054260253898,82.6197280883789,0.8910763263702389,11965,0.561481714248657
10912,424.881988525391,171.862503051758,81.7665939331055,0.879571080207825,11282,0.612758338451386
12736,447.869995117188,182.771179199219,89.6817092895508,0.8713412880897521,12964,0.752718687057495
11322,415.485992431641,165.348342895508,88.3961868286133,0.845101535320282,11545,0.650689661502838
15926,522.739990234375,225.736053466797,91.0570907592773,0.9150331616401669,16240,0.779768884181976
11632,442.444000244141,187.011520385742,80.889762878418,0.9016152620315551,11860,0.7945355176925659
11327,423.16799926757795,169.295455932617,86.5684585571289,0.8593752384185791,11657,0.719997465610504
10562,407.194000244141,168.77526855468798,80.4692306518555,0.879020869731903,10724,0.6112268567085269
12532,454.066986083984,186.862594604492,87.0425262451172,0.884884595870972,12888,0.6307312846183779
11545,429.097991943359,176.999298095703,84.105339050293,0.879892230033875,11816,0.705857157707214
12676,437.955993652344,178.237106323242,91.69775390625,0.8575080037117,12887,0.691242218017578
12159,437.822998046875,177.584533691406,88.5802993774414,0.866713404655457,12377,0.6701388955116271
13066,478.002014160156,207.516754150391,80.5156707763672,0.9216610789299008,13348,0.5578039884567261
14531,492.9580078125,207.624603271484,90.5226669311523,0.899950563907623,14913,0.57125449180603
13024,469.64700317382795,193.922149658203,87.51404571533199,0.8923801779747009,13422,0.5395641922950739
11753,425.385986328125,176.008209228516,85.7570419311523,0.873271942138672,11919,0.655566692352295
14793,501.30398559570295,211.601135253906,90.1125335693359,0.904788911342621,15049,0.664525389671326
12647,451.055999755859,180.344345092773,91.4280853271484,0.861967265605927,13120,0.658595025539398
13524,472.734985351562,192.085784912109,91.3777694702148,0.8796003460884091,13947,0.596296310424805
11176,427.3330078125,176.655853271484,82.13243103027341,0.8853479623794559,11438,0.5808731913566589
12152,447.9169921875,185.246307373047,85.78560638427741,0.886311590671539,12449,0.575378775596619
11721,442.350006103516,186.252334594727,81.2592239379883,0.8998082280159,11950,0.5777876377105711
12495,451.316986083984,182.64161682128898,88.68121337890621,0.874210178852081,12902,0.590612590312958
12962,456.713989257813,185.999099731445,90.16757202148442,0.8746393322944641,13224,0.60837322473526
11065,416.08401489257795,172.181198120117,82.1848831176758,0.878731608390808,11222,0.617880284786224
10409,391.579010009766,159.815322875977,83.1529006958008,0.853979766368866,10549,0.653298199176788
11050,416.419006347656,168.317642211914,85.2559814453125,0.8622291684150699,11323,0.6917490959167479
10584,437.048004150391,188.44142150878898,72.5480880737305,0.9229207038879391,10936,0.5580512285232541
14020,488.58200073242205,207.265182495117,86.7977981567383,0.908089280128479,14271,0.553909361362457
10480,414.808990478516,177.85612487793,75.2631072998047,0.9060510396957401,10657,0.63033801317215
14041,481.947998046875,204.598480224609,88.1879043579102,0.902338027954102,14284,0.572307825088501
15209,517.68798828125,221.252395629883,89.1751174926758,0.915179252624512,15653,0.635296583175659
13891,486.93798828125,209.804763793945,85.7384262084961,0.912687540054321,14170,0.82847261428833
12391,437.618988037109,175.367233276367,90.81942749023442,0.855452418327332,12600,0.6347848176956179
15554,502.096008300781,206.277526855469,97.223388671875,0.881960570812225,15826,0.827340424060822
12193,436.285003662109,182.627288818359,85.2556076049805,0.8843479156494141,12336,0.6830812096595761
10015,402.17898559570295,160.386825561523,81.0769119262695,0.8628215789794921,10338,0.6946178674697879
10745,422.233001708984,183.709548950195,75.0377426147461,0.9127768278121949,10883,0.8223004341125492
12091,442.0,181.211776733398,86.2992172241211,0.8793185353279109,12400,0.635031521320343
15252,502.591003417969,211.631164550781,92.19615936279301,0.9001183509826659,15495,0.574463248252869
16933,521.9219970703131,221.332977294922,98.09829711914058,0.896414875984192,17212,0.7767431139945981
15147,511.294006347656,216.09928894043,90.9463882446289,0.9071280956268309,15637,0.534851670265198
12986,462.110992431641,195.517578125,86.1084671020508,0.8977953195571899,13288,0.790575921535492
10389,403.035003662109,164.52462768554702,81.0102005004883,0.870374977588654,10664,0.607650458812714
10852,433.64498901367205,177.96263122558602,80.45235443115241,0.891980230808258,11315,0.7760852575302121
11593,442.670013427734,189.767440795898,78.483757019043,0.910468399524689,11806,0.630671322345734
11957,441.882995605469,186.961212158203,81.9699935913086,0.8987637758255009,12137,0.773615419864655
14935,489.234008789063,202.406646728516,94.6457366943359,0.8839391469955441,15251,0.609044909477234
11518,428.70999145507795,175.936080932617,84.2515563964844,0.8778825998306271,11754,0.6603978872299189
13681,478.537994384766,202.761077880859,87.02304077148442,0.9032142162323001,14015,0.641938805580139
14131,490.700988769531,206.926666259766,88.28404998779301,0.904419600963593,14519,0.752930521965027
11475,447.48098754882795,185.654266357422,80.1808319091797,0.90192985534668,11818,0.7589285969734191
10733,402.419006347656,166.234313964844,82.7054824829102,0.867450475692749,10876,0.706118404865265
17425,541.802978515625,232.057556152344,96.44174194335942,0.9095501899719242,17758,0.7039550542831421
11122,410.986999511719,165.036315917969,87.1431427001953,0.849229395389557,11379,0.713863909244537
14232,492.545989990234,205.026947021484,89.5580825805664,0.8995531797409059,14620,0.715175867080689
11764,428.56100463867205,171.586273193359,88.7255020141602,0.8559311628341679,12125,0.688033699989319
14155,480.52200317382795,200.546737670898,91.0596771240234,0.890972554683685,14462,0.722193896770477
12860,469.558990478516,197.661026000977,84.1171112060547,0.9049290418624879,13269,0.564530313014984
11248,420.29000854492205,171.223129272461,84.8422164916992,0.868604063987732,11521,0.7156581878662109
12084,434.674011230469,177.525421142578,88.04617309570308,0.8683432340621949,12321,0.627218961715698
11972,433.09201049804705,177.814239501953,86.38817596435551,0.874051213264465,12249,0.714405059814453
10550,404.295013427734,160.470123291016,85.4500350952148,0.846431195735931,10846,0.7798063158988949
15456,508.82101440429705,214.304412841797,93.4564971923828,0.899901926517487,15884,0.780251383781433
12487,437.121002197266,174.211227416992,92.4195709228516,0.847683072090149,12808,0.6954608559608461
11115,424.73001098632795,177.78541564941398,80.5449447631836,0.8914872407913209,11318,0.734633207321167
10482,402.52099609375,164.542129516602,82.0277862548828,0.866877377033234,10679,0.6181153655052191
11898,453.98001098632795,195.360046386719,78.3691024780273,0.9160114526748661,12134,0.548042356967926
12120,441.0,180.376525878906,86.7160797119141,0.8768575191497799,12479,0.642255306243897
15281,509.516998291016,212.696884155273,92.99383544921879,0.8993580341339108,15689,0.6402295827865601
11377,452.40798950195295,201.306259155273,72.2814178466797,0.9333137273788449,11555,0.5255450606346129
12574,444.631011962891,174.560256958008,93.24240112304692,0.84538596868515,12964,0.6547253131866461
13404,468.214996337891,191.548416137695,90.53829956054692,0.881242036819458,13804,0.7065148353576659
12287,451.20700073242205,190.119323730469,83.281867980957,0.898950338363647,12599,0.590012013912201
13078,452.99099731445295,183.978973388672,91.6900100708008,0.8669632077217099,13385,0.732743144035339
11846,445.890991210938,192.952194213867,78.471794128418,0.9135660529136659,12010,0.5779664516448969
13043,442.497985839844,173.803634643555,96.697509765625,0.8309409022331241,13278,0.647648811340332
14989,484.309997558594,195.342041015625,98.7004776000977,0.862961292266846,15393,0.761056125164032
10634,409.506011962891,167.436965942383,81.8129577636719,0.872497022151947,10809,0.6837705969810489
16059,522.7239990234381,217.850143432617,95.1538848876953,0.8995654582977299,16675,0.68845921754837
9577,403.170989990234,174.982208251953,70.2676315307617,0.915828287601471,9769,0.627095341682434
12110,421.954986572266,164.965957641602,94.6914596557617,0.8188510537147521,12319,0.6610983610153199
17338,530.044006347656,222.084365844727,100.549118041992,0.8916365504264828,17725,0.7924493551254269
14887,493.045013427734,199.16491699218798,96.6937026977539,0.874239087104797,15347,0.617128908634186
12744,467.924987792969,200.612167358398,81.7065048217773,0.9133006930351261,13047,0.7145099639892579
12231,450.558990478516,187.542144775391,84.03810119628909,0.8939821720123291,12504,0.707157731056213
14360,494.45700073242205,205.09700012207,90.1169967651367,0.8982977867126469,14825,0.65750914812088
17192,528.341979980469,222.94993591308602,99.0926742553711,0.8957979083061222,17457,0.6289142370224
11421,441.161010742188,189.52185058593798,77.2566223144531,0.9131428599357609,11610,0.5517924427986151
13491,475.34500122070295,198.66233825683602,87.6508331298828,0.897406280040741,13812,0.698834478855133
11479,421.075012207031,171.347610473633,85.8091354370117,0.8655689358711239,11677,0.7990950345993041
14838,500.161987304687,211.98254394531202,90.9465713500977,0.9032909274101261,15165,0.7864108681678771
15480,494.276000976562,201.787002563477,98.6182022094727,0.8724383115768429,15760,0.6623876690864561
